alpha,beta,rho,K,loglike
0.6000000000000001,50,0.45,3,-1175.550234990399
0.6000000000000001,50,0.45,4,-1179.022660200099
0.6000000000000001,50,0.45,5,-1182.5191771650939
0.6000000000000001,50,0.45,6,-1184.6391793335802
0.6000000000000001,50,0.5,2,-1172.8160281926082
0.6000000000000001,50,0.5,3,-1176.949695842865
0.6000000000000001,50,0.5,4,-1181.0002074998883
0.6000000000000001,50,0.5,5,-1185.1534445333018
0.6000000000000001,50,0.5,6,-1187.705477557039
0.6000000000000001,50,0.55,2,-1173.7022171545511
0.6000000000000001,50,0.55,3,-1178.423212236883
0.6000000000000001,50,0.55,4,-1183.1143544840438
0.6000000000000001,50,0.55,5,-1188.0238442783498
0.6000000000000001,50,0.55,6,-1191.0871949972195
0.6000000000000001,50,0.6000000000000001,2,-1174.6223330721093
0.6000000000000001,50,0.6000000000000001,3,-1179.9815725899734
0.6000000000000001,50,0.6000000000000001,4,-1185.3877530619338
0.6000000000000001,50,0.6000000000000001,5,-1191.1789010826508
0.6000000000000001,50,0.6000000000000001,6,-1194.8573386703656
0.6000000000000001,50,0.65,2,-1175.58112581103
0.6000000000000001,50,0.65,3,-1181.6388616605125
0.6000000000000001,50,0.65,4,-1187.8499963222248
0.6000000000000001,50,0.65,5,-1194.6845279508063
0.6000000000000001,50,0.65,6,-1199.1177678865538
0.6000000000000001,50,0.7000000000000001,2,-1176.58506531791
0.6000000000000001,50,0.7000000000000001,3,-1183.4142466550657
0.6000000000000001,50,0.7000000000000001,4,-1190.5411773652315
0.6000000000000001,50,0.7000000000000001,5,-1198.633865612825
0.6000000000000001,50,0.7000000000000001,6,-1204.0168087805594
0.6000000000000001,50,0.75,2,-1177.6435120259785
0.6000000000000001,50,0.75,3,-1185.335300269313
0.6000000000000001,50,0.75,4,-1193.5183437854482
0.6000000000000001,50,0.75,5,-1203.1655601613363
0.6000000000000001,50,0.75,6,-1209.782827384567
0.6000000000000001,50,0.8,2,-1178.7711801466082
0.6000000000000001,50,0.8,3,-1187.4448663974697
0.6000000000000001,50,0.8,4,-1196.8684960118405
0.6000000000000001,50,0.8,5,-1208.5013568911731
0.6000000000000001,50,0.8,6,-1216.7950955066176
0.6000000000000001,50,0.8500000000000001,2,-1179.9941594201978
0.6000000000000001,50,0.8500000000000001,3,-1189.8174769464788
0.6000000000000001,50,0.8500000000000001,4,-1200.738958537672
0.6000000000000001,50,0.8500000000000001,5,-1215.0354577453504
0.6000000000000001,50,0.8500000000000001,6,-1225.7564974065176
0.6000000000000001,50,0.9,2,-1181.36843915612
0.6000000000000001,50,0.9,3,-1192.608401537842
0.6000000000000001,50,0.9,4,-1205.426650382609
0.6000000000000001,50,0.9,5,-1223.6003633395926
0.6000000000000001,50,0.9,6,-1238.218913273233
0.6000000000000001,50,0.9500000000000001,2,-1183.0669993756426
0.6000000000000001,50,0.9500000000000001,3,-1196.273673007456
0.6000000000000001,50,0.9500000000000001,4,-1211.7778822331597
0.6000000000000001,50,0.9500000000000001,5,-1236.66522817038
0.6000000000000001,50,0.9500000000000001,6,-1258.9908069319479
0.6000000000000001,50,1.0,2,-1191.1215036337462
0.6000000000000001,50,1.0,3,-1213.4595846437555
0.6000000000000001,50,1.0,4,-1244.6074928537962
0.6000000000000001,50,1.0,5,-1370.5377433604476
0.6000000000000001,50,1.0,6,-1497.1083604553046
0.6500000000000001,1,0.0,2,-699.5146806322491
0.6500000000000001,1,0.0,3,-699.5146806322491
0.6500000000000001,1,0.0,4,-699.5146806322491
0.6500000000000001,1,0.0,5,-699.5146806322491
0.6500000000000001,1,0.0,6,-699.5146806322491
0.6500000000000001,1,0.05,2,-680.1466271449982
0.6500000000000001,1,0.05,3,-672.6943048732161
0.6500000000000001,1,0.05,4,-667.2315562798149
0.6500000000000001,1,0.05,5,-663.7463724987196
0.6500000000000001,1,0.05,6,-662.0178884945208
0.6500000000000001,1,0.1,2,-661.4084909820006
0.6500000000000001,1,0.1,3,-646.9780943511677
0.6500000000000001,1,0.1,4,-636.4752623520536
0.6500000000000001,1,0.1,5,-629.8272679599496
0.6500000000000001,1,0.1,6,-626.5554989342074
0.6500000000000001,1,0.15000000000000002,2,-643.2596614584396
0.6500000000000001,1,0.15000000000000002,3,-622.2848006002951
0.6500000000000001,1,0.15000000000000002,4,-607.1241438443528
0.6500000000000001,1,0.15000000000000002,5,-597.6040241926579
0.6500000000000001,1,0.15000000000000002,6,-592.9547617627577
0.6500000000000001,1,0.2,2,-625.6646554115079
0.6500000000000001,1,0.2,3,-598.5441331985229
0.6500000000000001,1,0.2,4,-579.0740302818924
0.6500000000000001,1,0.2,5,-566.9469731153939
0.6500000000000001,1,0.2,6,-561.0709838171043
0.6500000000000001,1,0.25,2,-608.5923711564643
0.6500000000000001,1,0.25,3,-575.6951319686614
0.6500000000000001,1,0.25,4,-552.2355849355879
0.6500000000000001,1,0.25,5,-537.7466040312659
0.6500000000000001,1,0.25,6,-530.7834086335731
0.6500000000000001,1,0.30000000000000004,2,-592.015524514682
0.6500000000000001,1,0.30000000000000004,3,-553.6849346567396
0.6500000000000001,1,0.30000000000000004,4,-526.5323125865743
0.6500000000000001,1,0.30000000000000004,5,-509.9110107400338
0.6500000000000001,1,0.30000000000000004,6,-501.9923224171221
0.6500000000000001,1,0.35000000000000003,2,-575.9102331663344
0.6500000000000001,1,0.35000000000000003,3,-532.4678662522471
0.6500000000000001,1,0.35000000000000003,4,-501.89910125983334
0.6500000000000001,1,0.35000000000000003,5,-483.3641453470943
0.6500000000000001,1,0.35000000000000003,6,-474.6172101738463
0.6500000000000001,1,0.4,2,-560.255731147258
0.6500000000000001,1,0.4,3,-512.0048090698027
0.6500000000000001,1,0.4,4,-478.28122753654986
0.6500000000000001,1,0.4,5,-458.04480956417115
0.6500000000000001,1,0.4,6,-448.5959111308523
0.6500000000000001,1,0.45,2,-545.0342099389359
0.6500000000000001,1,0.45,3,-492.26284336362244
0.6500000000000001,1,0.45,4,-455.63380425217406
0.6500000000000001,1,0.45,5,-433.9064030633448
0.6500000000000001,1,0.45,6,-423.884857714877
0.6500000000000001,1,0.5,2,-530.2307999101874
0.6500000000000001,1,0.5,3,-473.21518400635415
0.6500000000000001,1,0.5,4,-433.92170484954295
0.6500000000000001,1,0.5,5,-410.9175600380007
0.6500000000000001,1,0.5,6,-400.46066546743214
0.6500000000000001,1,0.55,2,-515.8337314809352
0.6500000000000001,1,0.55,3,-454.84149101438135
0.6500000000000001,1,0.55,4,-413.1200768983165
0.6500000000000001,1,0.55,5,-389.0639763295143
0.6500000000000001,1,0.55,6,-378.32363852813273
0.6500000000000001,1,0.6000000000000001,2,-501.8347603404505
0.6500000000000001,1,0.6000000000000001,3,-437.1287226712512
0.6500000000000001,1,0.6000000000000001,4,-393.21568963537374
0.6500000000000001,1,0.6000000000000001,5,-368.3520335159489
0.6500000000000001,1,0.6000000000000001,6,-357.504303211364
0.6500000000000001,1,0.65,2,-488.2300304102688
0.6500000000000001,1,0.65,3,-420.07287994055054
0.6500000000000001,1,0.65,4,-374.2096164162652
0.6500000000000001,1,0.65,5,-348.81542871716124
0.6500000000000001,1,0.65,6,-338.07519536767705
0.6500000000000001,1,0.7000000000000001,2,-475.0217454086156
0.6500000000000001,1,0.7000000000000001,3,-403.6823868324023
0.6500000000000001,1,0.7000000000000001,4,-356.12230663731486
0.6500000000000001,1,0.7000000000000001,5,-330.527335216441
0.6500000000000001,1,0.7000000000000001,6,-320.17260660011146
0.6500000000000001,1,0.75,2,-462.22150501420333
0.6500000000000001,1,0.75,3,-387.98482412789747
0.6500000000000001,1,0.75,4,-339.00344256407755
0.6500000000000001,1,0.75,5,-313.62381987444905
0.6500000000000001,1,0.75,6,-304.03911962933256
0.6500000000000001,1,0.8,2,-449.85752449879476
0.6500000000000001,1,0.8,3,-373.04146364040025
0.6500000000000001,1,0.8,4,-322.95269572470033
0.6500000000000001,1,0.8,5,-298.35312897128887
0.6500000000000001,1,0.8,6,-290.1150011801596
0.6500000000000001,1,0.8500000000000001,2,-437.9925333953348
0.6500000000000001,1,0.8500000000000001,3,-358.9832107106555
0.6500000000000001,1,0.8500000000000001,4,-308.16986456668985
0.6500000000000001,1,0.8500000000000001,5,-285.19497369730885
0.6500000000000001,1,0.8500000000000001,6,-279.2644572754906
0.6500000000000001,1,0.9,2,-426.779211163434
0.6500000000000001,1,0.9,3,-346.12170089953196
0.6500000000000001,1,0.9,4,-295.1067077299999
0.6500000000000001,1,0.9,5,-275.22221749202487
0.6500000000000001,1,0.9,6,-273.4768260425983
0.6500000000000001,1,0.9500000000000001,2,-416.7216776259786
0.6500000000000001,1,0.9500000000000001,3,-335.47264380983427
0.6500000000000001,1,0.9500000000000001,4,-285.17128595517744
0.6500000000000001,1,0.9500000000000001,5,-271.7775623779304
0.6500000000000001,1,0.9500000000000001,6,-279.1770534296351
0.6500000000000001,1,1.0,2,-491.8364201949546
0.6500000000000001,1,1.0,3,-495.11276704543525
0.6500000000000001,1,1.0,4,-511.4838673726214
0.6500000000000001,1,1.0,5,-924.9904983882308
0.6500000000000001,1,1.0,6,-1497.1083604553046
0.6500000000000001,5,0.0,2,-292.90032557877356
0.6500000000000001,5,0.0,3,-292.90032557877356
0.6500000000000001,5,0.0,4,-292.90032557877356
0.6500000000000001,5,0.0,5,-292.90032557877356
0.6500000000000001,5,0.0,6,-292.90032557877356
0.6500000000000001,5,0.05,2,-291.51536233026803
0.6500000000000001,5,0.05,3,-291.0329681187529
0.6500000000000001,5,0.05,4,-290.71750593546216
0.6500000000000001,5,0.05,5,-290.5879350158019
0.6500000000000001,5,0.05,6,-290.53920604982613
0.6500000000000001,5,0.1,2,-290.16552825170294
0.6500000000000001,5,0.1,3,-289.2286762734003
0.6500000000000001,5,0.1,4,-288.62642644941815
0.6500000000000001,5,0.1,5,-288.3976856028797
0.6500000000000001,5,0.1,6,-288.32023113578117
0.6500000000000001,5,0.15000000000000002,2,-288.85228860087847
0.6500000000000001,5,0.15000000000000002,3,-287.49055504951394
0.6500000000000001,5,0.15000000000000002,4,-286.6323739948575
0.6500000000000001,5,0.15000000000000002,5,-286.3381914032488
0.6500000000000001,5,0.15000000000000002,6,-286.25460137833045
0.6500000000000001,5,0.2,2,-287.57734631371676
0.6500000000000001,5,0.2,3,-285.82222723319575
0.6500000000000001,5,0.2,4,-284.7415449807961
0.6500000000000001,5,0.2,5,-284.41968565327863
0.6500000000000001,5,0.2,6,-284.3557482501065
0.6500000000000001,5,0.25,2,-286.3426935103736
0.6500000000000001,5,0.25,3,-284.2279436587696
0.6500000000000001,5,0.25,4,-282.9612389013702
0.6500000000000001,5,0.25,5,-282.6544029814341
0.6500000000000001,5,0.25,6,-282.63989904807704
0.6500000000000001,5,0.30000000000000004,2,-285.1506797274494
0.6500000000000001,5,0.30000000000000004,3,-282.7127284937196
0.6500000000000001,5,0.30000000000000004,4,-281.300111132182
0.6500000000000001,5,0.30000000000000004,5,-281.05708701336755
0.6500000000000001,5,0.30000000000000004,6,-281.1268379637302
0.6500000000000001,5,0.35000000000000003,2,-284.0041040510636
0.6500000000000001,5,0.35000000000000003,3,-281.2825742815179
0.6500000000000001,5,0.35000000000000003,4,-279.76850873883814
0.6500000000000001,5,0.35000000000000003,5,-279.6456763660733
0.6500000000000001,5,0.35000000000000003,6,-279.84095064742274
0.6500000000000001,5,0.4,2,-282.9063422826594
0.6500000000000001,5,0.4,3,-279.94470952394107
0.6500000000000001,5,0.4,4,-278.3789254208311
0.6500000000000001,5,0.4,5,-278.44225054872396
0.6500000000000001,5,0.4,6,-278.8126886615816
0.6500000000000001,5,0.45,2,-281.8615269629313
0.6500000000000001,5,0.45,3,-278.707975147082
0.6500000000000001,5,0.45,4,-277.146632218772
0.6500000000000001,5,0.45,5,-277.4743650026637
0.6500000000000001,5,0.45,6,-278.080673581509
0.6500000000000001,5,0.5,2,-280.8748098548485
0.6500000000000001,5,0.5,3,-277.58336999705756
0.6500000000000001,5,0.5,4,-276.0905760029437
0.6500000000000001,5,0.5,5,-276.7769874839289
0.6500000000000001,5,0.5,6,-277.6948077037079
0.6500000000000001,5,0.55,2,-279.95275816936646
0.6500000000000001,5,0.55,3,-276.58486924271125
0.6500000000000001,5,0.55,4,-275.23470171105987
0.6500000000000001,5,0.55,5,-276.3953988882972
0.6500000000000001,5,0.55,6,-277.72103023353566
0.6500000000000001,5,0.6000000000000001,2,-279.1039779440401
0.6500000000000001,5,0.6000000000000001,3,-275.7307043644744
0.6500000000000001,5,0.6000000000000001,4,-274.6099763075861
0.6500000000000001,5,0.6000000000000001,5,-276.38971101602476
0.6500000000000001,5,0.6000000000000001,6,-278.2488875423285
0.6500000000000001,5,0.65,2,-278.34014526591596
0.6500000000000001,5,0.65,3,-275.0454688173175
0.6500000000000001,5,0.65,4,-274.2576408850186
0.6500000000000001,5,0.65,5,-276.84224542515256
0.6500000000000001,5,0.65,6,-279.4041860247128
0.6500000000000001,5,0.7000000000000001,2,-277.6778216551391
0.6500000000000001,5,0.7000000000000001,3,-274.5638060556187
0.6500000000000001,5,0.7000000000000001,4,-274.23476535561497
0.6500000000000001,5,0.7000000000000001,5,-277.8703259356193
0.6500000000000001,5,0.7000000000000001,6,-281.3714657133586
0.6500000000000001,5,0.75,2,-277.1419139080516
0.6500000000000001,5,0.75,3,-274.3374068063137
0.6500000000000001,5,0.75,4,-274.6245168133675
0.6500000000000001,5,0.75,5,-279.6502322744635
0.6500000000000001,5,0.75,6,-284.43715075349814
0.6500000000000001,5,0.8,2,-276.7730006891975
0.6500000000000001,5,0.8,3,-274.4497703146946
0.6500000000000001,5,0.8,4,-275.5572686396335
0.6500000000000001,5,0.8,5,-282.4669435038998
0.6500000000000001,5,0.8,6,-289.0814654249573
0.6500000000000001,5,0.8500000000000001,2,-276.64532418226594
0.6500000000000001,5,0.8500000000000001,3,-275.05234331433905
0.6500000000000001,5,0.8500000000000001,4,-277.26104198429346
0.6500000000000001,5,0.8500000000000001,5,-286.83381600637813
0.6500000000000001,5,0.8500000000000001,6,-296.2051367241594
0.6500000000000001,5,0.9,2,-276.92230697982075
0.6500000000000001,5,0.9,3,-276.475787580782
0.6500000000000001,5,0.9,4,-280.2136019837907
0.6500000000000001,5,0.9,5,-293.85460911085784
0.6500000000000001,5,0.9,6,-307.8309715127545
0.6500000000000001,5,0.9500000000000001,2,-278.1181137919084
0.6500000000000001,5,0.9500000000000001,3,-279.75347298655055
0.6500000000000001,5,0.9500000000000001,4,-285.847028235961
0.6500000000000001,5,0.9500000000000001,5,-306.9004643094513
0.6500000000000001,5,0.9500000000000001,6,-330.4146640240201
0.6500000000000001,5,1.0,2,-358.8442589051344
0.6500000000000001,5,1.0,3,-442.38024192057094
0.6500000000000001,5,1.0,4,-512.9189807406134
0.6500000000000001,5,1.0,5,-939.1032430676796
0.6500000000000001,5,1.0,6,-1497.1083604553046
0.6500000000000001,10,0.0,2,-329.61811201073107
0.6500000000000001,10,0.0,3,-329.61811201073107
0.6500000000000001,10,0.0,4,-329.61811201073107
0.6500000000000001,10,0.0,5,-329.61811201073107
0.6500000000000001,10,0.0,6,-329.61811201073107
0.6500000000000001,10,0.05,2,-330.2335561523614
0.6500000000000001,10,0.05,3,-330.49884953463294
0.6500000000000001,10,0.05,4,-330.73769238646815
0.6500000000000001,10,0.05,5,-330.97472137690715
0.6500000000000001,10,0.05,6,-331.1189420397826
0.6500000000000001,10,0.1,2,-330.8724973363411
0.6500000000000001,10,0.1,3,-331.42273413646467
0.6500000000000001,10,0.1,4,-331.92179126529743
0.6500000000000001,10,0.1,5,-332.4207173233892
0.6500000000000001,10,0.1,6,-332.7259737565923
0.6500000000000001,10,0.15000000000000002,2,-331.53659901543153
0.6500000000000001,10,0.15000000000000002,3,-332.39326830155045
0.6500000000000001,10,0.15000000000000002,4,-333.1762878316574
0.6500000000000001,10,0.15000000000000002,5,-333.9654696504842
0.6500000000000001,10,0.15000000000000002,6,-334.4512585707643
0.6500000000000001,10,0.2,2,-332.2277556130312
0.6500000000000001,10,0.2,3,-333.41445713235663
0.6500000000000001,10,0.2,4,-334.5079469051086
0.6500000000000001,10,0.2,5,-335.61993546765666
0.6500000000000001,10,0.2,6,-336.3090424305484
0.6500000000000001,10,0.25,2,-332.94814438957775
0.6500000000000001,10,0.25,3,-334.4909195039851
0.6500000000000001,10,0.25,4,-335.92461393739524
0.6500000000000001,10,0.25,5,-337.3970434084698
0.6500000000000001,10,0.25,6,-338.31633301839446
0.6500000000000001,10,0.30000000000000004,2,-333.7002940082976
0.6500000000000001,10,0.30000000000000004,3,-335.62803416619215
0.6500000000000001,10,0.30000000000000004,4,-337.43546913986813
0.6500000000000001,10,0.30000000000000004,5,-339.31220306771945
0.6500000000000001,10,0.30000000000000004,6,-340.4936629325768
0.6500000000000001,10,0.35000000000000003,2,-334.4871769775789
0.6500000000000001,10,0.35000000000000003,3,-336.8321355405439
0.6500000000000001,10,0.35000000000000003,4,-339.05136451877377
0.6500000000000001,10,0.35000000000000003,5,-341.3839926801088
0.6500000000000001,10,0.35000000000000003,6,-342.8661361915007
0.6500000000000001,10,0.4,2,-335.3123371040709
0.6500000000000001,10,0.4,3,-338.11078200028453
0.6500000000000001,10,0.4,4,-340.7852799515957
0.6500000000000001,10,0.4,5,-343.6351065725786
0.6500000000000001,10,0.4,6,-345.4648944723786
0.6500000000000001,10,0.45,2,-336.180069783883
0.6500000000000001,10,0.45,3,-339.47313298241914
0.6500000000000001,10,0.45,4,-342.6529549413527
0.6500000000000001,10,0.45,5,-346.09369163559643
0.6500000000000001,10,0.45,6,-348.32922285803437
0.6500000000000001,10,0.5,2,-337.095684734633
0.6500000000000001,10,0.5,3,-340.93049508273094
0.6500000000000001,10,0.5,4,-344.6737880747417
0.6500000000000001,10,0.5,5,-348.795285028159
0.6500000000000001,10,0.5,6,-351.5096620650723
0.6500000000000001,10,0.55,2,-338.06590245351197
0.6500000000000001,10,0.55,3,-342.49714101523534
0.6500000000000001,10,0.55,4,-346.8721601590632
0.6500000000000001,10,0.55,5,-351.78571622663304
0.6500000000000001,10,0.55,6,-355.07276603704105
0.6500000000000001,10,0.6000000000000001,2,-339.09947781300446
0.6500000000000001,10,0.6000000000000001,3,-344.1915901189893
0.6500000000000001,10,0.6000000000000001,4,-349.27945901657785
0.6500000000000001,10,0.6000000000000001,5,-355.1256259236088
0.6500000000000001,10,0.6000000000000001,6,-359.1086735032629
0.6500000000000001,10,0.65,2,-340.20823148690255
0.6500000000000001,10,0.65,3,-346.0387145035488
0.6500000000000001,10,0.65,4,-351.93733236232305
0.6500000000000001,10,0.65,5,-358.8978459336961
0.6500000000000001,10,0.65,6,-363.7437620434171
0.6500000000000001,10,0.7000000000000001,2,-341.4088655241961
0.6500000000000001,10,0.7000000000000001,3,-348.07342752390883
0.6500000000000001,10,0.7000000000000001,4,-354.9032432189236
0.6500000000000001,10,0.7000000000000001,5,-363.2201926756887
0.6500000000000001,10,0.7000000000000001,6,-369.1631228234985
0.6500000000000001,10,0.75,2,-342.7264233706215
0.6500000000000001,10,0.75,3,-350.34768147396545
0.6500000000000001,10,0.75,4,-358.2607389526868
0.6500000000000001,10,0.75,5,-368.26942172778587
0.6500000000000001,10,0.75,6,-375.6537121128906
0.6500000000000001,10,0.8,2,-344.201616628163
0.6500000000000001,10,0.8,3,-352.94522922521963
0.6500000000000001,10,0.8,4,-362.14056100837934
0.6500000000000001,10,0.8,5,-374.3309721033096
0.6500000000000001,10,0.8,6,-383.6962682767432
0.6500000000000001,10,0.8500000000000001,2,-345.90881686317175
0.6500000000000001,10,0.8500000000000001,3,-356.0177635640342
0.6500000000000001,10,0.8500000000000001,4,-366.77108697784814
