alpha,beta,rho,K,loglike
0.7500000000000001,20,0.30000000000000004,4,-522.3346757120257
0.7500000000000001,20,0.30000000000000004,5,-524.6631380077622
0.7500000000000001,20,0.30000000000000004,6,-525.8349556451849
0.7500000000000001,20,0.35000000000000003,2,-518.2918904798207
0.7500000000000001,20,0.35000000000000003,3,-521.2752785473884
0.7500000000000001,20,0.35000000000000003,4,-524.1619621440847
0.7500000000000001,20,0.35000000000000003,5,-527.038837985585
0.7500000000000001,20,0.35000000000000003,6,-528.4986212548745
0.7500000000000001,20,0.4,2,-519.1169019746284
0.7500000000000001,20,0.4,3,-522.6405129125026
0.7500000000000001,20,0.4,4,-526.0915219953292
0.7500000000000001,20,0.4,5,-529.5862235456626
0.7500000000000001,20,0.4,6,-531.3759374078746
0.7500000000000001,20,0.45,2,-519.9627980469022
0.7500000000000001,20,0.45,3,-524.0654331953683
0.7500000000000001,20,0.45,4,-528.1361100104644
0.7500000000000001,20,0.45,5,-532.3325501728734
0.7500000000000001,20,0.45,6,-534.5041257046252
0.7500000000000001,20,0.5,2,-520.8307798188519
0.7500000000000001,20,0.5,3,-525.5564230112276
0.7500000000000001,20,0.5,4,-530.3111943099783
0.7500000000000001,20,0.5,5,-535.3122780574731
0.7500000000000001,20,0.5,6,-537.9310709283624
0.7500000000000001,20,0.55,2,-521.7221706336078
0.7500000000000001,20,0.55,3,-527.1212022788328
0.7500000000000001,20,0.55,4,-532.6358484710712
0.7500000000000001,20,0.55,5,-538.5699190635077
0.7500000000000001,20,0.55,6,-541.7198282356807
0.7500000000000001,20,0.6000000000000001,2,-522.63843590547
0.7500000000000001,20,0.6000000000000001,3,-528.7693215121843
0.7500000000000001,20,0.6000000000000001,4,-535.1340760158329
0.7500000000000001,20,0.6000000000000001,5,-542.1644784547177
0.7500000000000001,20,0.6000000000000001,6,-545.9557962066034
0.7500000000000001,20,0.65,2,-523.5812077272517
0.7500000000000001,20,0.65,3,-530.5129494492238
0.7500000000000001,20,0.65,4,-537.8368683133519
0.7500000000000001,20,0.65,5,-546.1767239666666
0.7500000000000001,20,0.65,6,-550.75870489473
0.7500000000000001,20,0.7000000000000001,2,-524.552315802626
0.7500000000000001,20,0.7000000000000001,3,-532.3682127965657
0.7500000000000001,20,0.7000000000000001,4,-540.7855933253138
0.7500000000000001,20,0.7000000000000001,5,-550.7218154775254
0.7500000000000001,20,0.7000000000000001,6,-556.3039076596721
0.7500000000000001,20,0.75,2,-525.5538269440351
0.7500000000000001,20,0.75,3,-534.3576733937531
0.7500000000000001,20,0.75,4,-544.0380201194364
0.7500000000000001,20,0.75,5,-555.973009142117
0.7500000000000001,20,0.75,6,-562.8632615010381
0.7500000000000001,20,0.8,2,-526.588096411271
0.7500000000000001,20,0.8,3,-536.5154424470412
0.7500000000000001,20,0.8,4,-547.6802137427571
0.7500000000000001,20,0.8,5,-562.2110031119477
0.7500000000000001,20,0.8,6,-570.8922061869811
0.7500000000000001,20,0.8500000000000001,2,-527.6578360009197
0.7500000000000001,20,0.8500000000000001,3,-538.8994930527546
0.7500000000000001,20,0.8500000000000001,4,-551.8538556323714
0.7500000000000001,20,0.8500000000000001,5,-569.9429501533845
0.7500000000000001,20,0.8500000000000001,6,-581.2445355935988
0.7500000000000001,20,0.9,2,-528.7662064614158
0.7500000000000001,20,0.9,3,-541.6291264287438
0.7500000000000001,20,0.9,4,-556.8357446663543
0.7500000000000001,20,0.9,5,-580.2633005295463
0.7500000000000001,20,0.9,6,-595.8370489972152
0.7500000000000001,20,0.95,2,-529.9169463039659
0.7500000000000001,20,0.95,3,-545.0600239898805
0.7500000000000001,20,0.95,4,-563.3961152981075
0.7500000000000001,20,0.95,5,-596.5285066390873
0.7500000000000001,20,0.95,6,-620.7860954907783
0.7500000000000001,20,1.0,2,-531.1145569718517
0.7500000000000001,20,1.0,3,-588.7622801549799
0.7500000000000001,20,1.0,4,-636.3922698781001
0.7500000000000001,20,1.0,5,-1010.2748699046068
0.7500000000000001,20,1.0,6,-1324.1878019959645
0.7500000000000001,25,0.0,2,-616.3730115981996
0.7500000000000001,25,0.0,3,-616.3730115981996
0.7500000000000001,25,0.0,4,-616.3730115981996
0.7500000000000001,25,0.0,5,-616.3730115981996
0.7500000000000001,25,0.0,6,-616.3730115981996
0.7500000000000001,25,0.05,2,-617.0799203750337
0.7500000000000001,25,0.05,3,-617.4389274507963
0.7500000000000001,25,0.05,4,-617.7663558605144
0.7500000000000001,25,0.05,5,-618.070561275401
0.7500000000000001,25,0.05,6,-618.2190092442088
0.7500000000000001,25,0.1,2,-617.801657067715
0.7500000000000001,25,0.1,3,-618.5389646797139
0.7500000000000001,25,0.1,4,-619.217086069974
0.7500000000000001,25,0.1,5,-619.8529819125233
0.7500000000000001,25,0.1,6,-620.1648680451202
0.7500000000000001,25,0.15000000000000002,2,-618.5388979857457
0.7500000000000001,25,0.15000000000000002,3,-619.6755371109633
0.7500000000000001,25,0.15000000000000002,4,-620.7302606527865
0.7500000000000001,25,0.15000000000000002,5,-621.7292953138251
0.7500000000000001,25,0.15000000000000002,6,-622.2220095275998
0.7500000000000001,25,0.2,2,-619.2923708142514
0.7500000000000001,25,0.2,3,-620.8513493821738
0.7500000000000001,25,0.2,4,-622.3116593356107
0.7500000000000001,25,0.2,5,-623.7100589615627
0.7500000000000001,25,0.2,6,-624.4039341987118
0.7500000000000001,25,0.25,2,-620.0628604847236
0.7500000000000001,25,0.25,3,-622.0694512105252
0.7500000000000001,25,0.25,4,-623.9679322155802
0.7500000000000001,25,0.25,5,-625.8077396383842
0.7500000000000001,25,0.25,6,-626.7267588865938
0.7500000000000001,25,0.30000000000000004,2,-620.8512159959761
0.7500000000000001,25,0.30000000000000004,3,-623.3333065059562
0.7500000000000001,25,0.30000000000000004,4,-625.7067910287664
0.7500000000000001,25,0.30000000000000004,5,-628.037209404941
0.7500000000000001,25,0.30000000000000004,6,-629.2099397507736
0.7500000000000001,25,0.35000000000000003,2,-621.658358392681
0.7500000000000001,25,0.35000000000000003,3,-624.6468830074436
0.7500000000000001,25,0.35000000000000003,4,-627.5372584459166
0.7500000000000001,25,0.35000000000000003,5,-630.4164159673729
0.7500000000000001,25,0.35000000000000003,6,-631.8772637013459
0.7500000000000001,25,0.4,2,-622.4852901672011
0.7500000000000001,25,0.4,3,-626.0147710274258
0.7500000000000001,25,0.4,4,-629.4699989272816
0.7500000000000001,25,0.4,5,-632.9673075634238
0.7500000000000001,25,0.4,6,-634.7582374579108
0.7500000000000001,25,0.45,2,-623.3331064292668
0.7500000000000001,25,0.45,3,-627.442344721807
0.7500000000000001,25,0.45,4,-631.5177671651754
0.7500000000000001,25,0.45,5,-635.7171395737489
0.7500000000000001,25,0.45,6,-637.8900824528957
0.7500000000000001,25,0.5,2,-624.2030082959529
0.7500000000000001,25,0.5,3,-628.9359876703877
0.7500000000000001,25,0.5,4,-633.6960312113176
0.7500000000000001,25,0.5,5,-638.7003720474004
0.7500000000000001,25,0.5,6,-641.3206832343144
0.7500000000000001,25,0.55,2,-625.0963191044236
0.7500000000000001,25,0.55,3,-630.5034197438267
0.7500000000000001,25,0.55,4,-636.0238645501778
0.7500000000000001,25,0.55,5,-641.9615166517052
0.7500000000000001,25,0.55,6,-645.1130946189933
0.7500000000000001,25,0.6000000000000001,2,-626.0145042619831
0.7500000000000001,25,0.6000000000000001,3,-632.1541913882425
0.7500000000000001,25,0.6000000000000001,4,-638.5252705745349
0.7500000000000001,25,0.6000000000000001,5,-645.5595783668748
0.7500000000000001,25,0.6000000000000001,6,-649.3527146772963
0.7500000000000001,25,0.65,2,-626.9591958531563
0.7500000000000001,25,0.65,3,-633.9004712409212
0.7500000000000001,25,0.65,4,-641.231240465274
0.7500000000000001,25,0.65,5,-649.5753245021219
0.7500000000000001,25,0.65,6,-654.1592726619252
0.7500000000000001,25,0.7000000000000001,2,-627.932223571682
0.7500000000000001,25,0.7000000000000001,3,-635.7583858495154
0.7500000000000001,25,0.7000000000000001,4,-644.1831418944056
0.7500000000000001,25,0.7000000000000001,5,-654.1239142586327
0.7500000000000001,25,0.7000000000000001,6,-659.7081205976586
0.7500000000000001,25,0.75,2,-628.9356542179297
0.7500000000000001,25,0.75,3,-637.7504967808621
0.7500000000000001,25,0.75,4,-647.4387434487104
0.7500000000000001,25,0.75,5,-659.3786026353816
0.7500000000000001,25,0.75,6,-666.2711130814025
0.7500000000000001,25,0.8,2,-629.9718430367984
0.7500000000000001,25,0.8,3,-639.9109147175626
0.7500000000000001,25,0.8,4,-651.0841092866926
0.7500000000000001,25,0.8,5,-665.6200855995943
0.7500000000000001,25,0.8,6,-674.3036850759162
0.7500000000000001,25,0.8500000000000001,2,-631.043501806172
0.7500000000000001,25,0.8500000000000001,3,-642.2976115725613
0.7500000000000001,25,0.8500000000000001,4,-655.2609189193058
0.7500000000000001,25,0.8500000000000001,5,-673.3555111122345
0.7500000000000001,25,0.8500000000000001,6,-684.6596192447686
0.7500000000000001,25,0.9,2,-632.1537912505073
0.7500000000000001,25,0.9,3,-645.0298850924107
0.7500000000000001,25,0.9,4,-660.2459657941909
0.7500000000000001,25,0.9,5,-683.6793158212412
0.7500000000000001,25,0.9,6,-699.2556812270643
0.7500000000000001,25,0.95,2,-633.3064498495316
0.7500000000000001,25,0.95,3,-648.4633995594107
0.7500000000000001,25,0.95,4,-666.8094583796205
0.7500000000000001,25,0.95,5,-699.9478872547147
0.7500000000000001,25,0.95,6,-724.2080519342691
0.7500000000000001,25,1.0,2,-634.5059790040075
0.7500000000000001,25,1.0,3,-685.2941756825608
0.7500000000000001,25,1.0,4,-728.7162453159824
0.7500000000000001,25,1.0,5,-1055.4230547883067
0.7500000000000001,25,1.0,6,-1324.1878019959645
0.7500000000000001,30,0.0,2,-719.7967005924013
0.7500000000000001,30,0.0,3,-719.7967005924013
0.7500000000000001,30,0.0,4,-719.7967005924013
0.7500000000000001,30,0.0,5,-719.7967005924013
0.7500000000000001,30,0.0,6,-719.7967005924013
0.7500000000000001,30,0.05,2,-720.5038518720108
0.7500000000000001,30,0.05,3,-720.8629512951036
0.7500000000000001,30,0.05,4,-721.1904459010736
0.7500000000000001,30,0.05,5,-721.4946918010602
0.7500000000000001,30,0.05,6,-721.6431584055811
0.7500000000000001,30,0.1,2,-721.2258307238278
0.7500000000000001,30,0.1,3,-721.9633225727928
0.7500000000000001,30,0.1,4,-722.6415758922165
0.7500000000000001,30,0.1,5,-723.2775521449391
0.7500000000000001,30,0.1,6,-723.5894750849214
0.7500000000000001,30,0.15000000000000002,2,-721.9633134318469
0.7500000000000001,30,0.15000000000000002,3,-723.1002281579382
0.7500000000000001,30,0.15000000000000002,4,-724.1551488213768
0.7500000000000001,30,0.15000000000000002,5,-725.1543031392569
0.7500000000000001,30,0.15000000000000002,6,-725.6470717536889
0.7500000000000001,30,0.2,2,-722.717027652782
0.7500000000000001,30,0.2,3,-724.2763725774098
0.7500000000000001,30,0.2,4,-725.736944210906
0.7500000000000001,30,0.2,5,-727.1355019118797
0.7500000000000001,30,0.2,6,-727.8294484147023
0.7500000000000001,30,0.25,2,-723.4877582863312
0.7500000000000001,30,0.25,3,-725.4948054157214
0.7500000000000001,30,0.25,4,-727.3936119108303
0.7500000000000001,30,0.25,5,-729.2336148058757
0.7500000000000001,30,0.25,6,-730.1527212573932
0.7500000000000001,30,0.30000000000000004,2,-724.2763542955588
0.7500000000000001,30,0.30000000000000004,3,-726.7589904217822
0.7500000000000001,30,0.30000000000000004,4,-729.1328633548374
0.7500000000000001,30,0.30000000000000004,5,-731.4635133294653
0.7500000000000001,30,0.30000000000000004,6,-732.6363456200992
0.7500000000000001,30,0.35000000000000003,2,-725.0837366847156
0.7500000000000001,30,0.35000000000000003,3,-728.0728951360483
0.7500000000000001,30,0.35000000000000003,4,-730.963720838647
0.7500000000000001,30,0.35000000000000003,5,-733.8431444841461
0.7500000000000001,30,0.35000000000000003,6,-735.3041073390608
0.7500000000000001,30,0.4,2,-725.9109079001896
0.7500000000000001,30,0.4,3,-729.4411096216836
0.7500000000000001,30,0.4,4,-732.8968483500532
0.7500000000000001,30,0.4,5,-736.394455593398
0.7500000000000001,30,0.4,6,-738.1855117020845
0.7500000000000001,30,0.45,2,-726.7589629990663
0.7500000000000001,30,0.45,3,-730.8690077146706
0.7500000000000001,30,0.45,4,-734.9449999750943
0.7500000000000001,30,0.45,5,-739.1447008278958
0.7500000000000001,30,0.45,6,-741.3177781891733
0.7500000000000001,30,0.5,2,-727.6291030376912
0.7500000000000001,30,0.5,3,-732.3629725732727
0.7500000000000001,30,0.5,4,-737.1236429701047
0.7500000000000001,30,0.5,5,-742.128338597568
0.7500000000000001,30,0.5,6,-744.7487886149793
0.7500000000000001,30,0.55,2,-728.5226512825927
0.7500000000000001,30,0.55,3,-733.9307234946363
0.7500000000000001,30,0.55,4,-739.4518497475901
0.7500000000000001,30,0.55,5,-745.3898782865109
0.7500000000000001,30,0.55,6,-748.5415938481967
0.7500000000000001,30,0.6000000000000001,2,-729.441073058143
0.7500000000000001,30,0.6000000000000001,3,-735.5818101131601
0.7500000000000001,30,0.6000000000000001,4,-741.9536222063775
0.7500000000000001,30,0.6000000000000001,5,-748.9883215845817
0.7500000000000001,30,0.6000000000000001,6,-752.7815860370965
0.7500000000000001,30,0.65,2,-730.3860003504776
0.7500000000000001,30,0.65,3,-737.3283998589984
0.7500000000000001,30,0.65,4,-744.6599493545215
0.7500000000000001,30,0.65,5,-753.0044308540323
0.7500000000000001,30,0.65,6,-757.5884851284442
0.7500000000000001,30,0.7000000000000001,2,-731.359262735207
0.7500000000000001,30,0.7000000000000001,3,-739.1866173676442
0.7500000000000001,30,0.7000000000000001,4,-747.6121955222154
0.7500000000000001,30,0.7000000000000001,5,-757.5533574424153
0.7500000000000001,30,0.7000000000000001,6,-763.1376276375604
0.7500000000000001,30,0.75,2,-732.3629268689481
0.7500000000000001,30,0.75,3,-741.1790209158122
0.7500000000000001,30,0.75,4,-750.8681237526637
0.7500000000000001,30,0.75,5,-762.8083429426778
0.7500000000000001,30,0.75,6,-769.700840245393
0.7500000000000001,30,0.8,2,-733.399347818932
0.7500000000000001,30,0.8,3,-743.3397148508712
0.7500000000000001,30,0.8,4,-754.5137879718758
0.7500000000000001,30,0.8,5,-769.050057994128
0.7500000000000001,30,0.8,6,-777.7335020857619
0.7500000000000001,30,0.8500000000000001,2,-734.4712371395196
0.7500000000000001,30,0.8500000000000001,3,-745.7266567352507
0.7500000000000001,30,0.8500000000000001,4,-758.6908455299945
0.7500000000000001,30,0.8500000000000001,5,-776.7855948529261
0.7500000000000001,30,0.8500000000000001,6,-788.0892655653082
0.7500000000000001,30,0.9,2,-735.5817552680917
0.7500000000000001,30,0.9,3,-748.4591021465028
0.7500000000000001,30,0.9,4,-763.676027453073
0.7500000000000001,30,0.9,5,-787.1092323950302
0.7500000000000001,30,0.9,6,-802.6845056079833
0.7500000000000001,30,0.95,2,-736.7346403067032
0.7500000000000001,30,0.95,3,-751.8925070661193
0.7500000000000001,30,0.95,4,-770.23924378269
0.7500000000000001,30,0.95,5,-803.3766068277095
0.7500000000000001,30,0.95,6,-827.6334502166776
0.7500000000000001,30,1.0,2,-737.934393144997
0.7500000000000001,30,1.0,3,-781.8501372463562
0.7500000000000001,30,1.0,4,-821.0544777122801
0.7500000000000001,30,1.0,5,-1100.5757789272568
0.7500000000000001,30,1.0,6,-1324.1878019959645
0.7500000000000001,35,0.0,2,-823.2297002665247
0.7500000000000001,35,0.0,3,-823.2297002665247
0.7500000000000001,35,0.0,4,-823.2297002665247
0.7500000000000001,35,0.0,5,-823.2297002665247
0.7500000000000001,35,0.0,6,-823.2297002665247
0.7500000000000001,35,0.05,2,-823.9367943087442
0.7500000000000001,35,0.05,3,-824.2958596990322
0.7500000000000001,35,0.05,4,-824.6233250141906
0.7500000000000001,35,0.05,5,-824.9275397667985
0.7500000000000001,35,0.05,6,-825.0759830383299
0.7500000000000001,35,0.1,2,-824.6587118781557
0.7500000000000001,35,0.1,3,-825.3961302668106
0.7500000000000001,35,0.1,4,-826.0743196187929
0.7500000000000001,35,0.1,5,-826.7102269763424
0.7500000000000001,35,0.1,6,-827.0220978018158
0.7500000000000001,35,0.15000000000000002,2,-825.3961289565816
0.7500000000000001,35,0.15000000000000002,3,-826.5329245937293
0.7500000000000001,35,0.15000000000000002,4,-827.58774033444
0.7500000000000001,35,0.15000000000000002,5,-828.5867800123102
0.7500000000000001,35,0.15000000000000002,6,-829.0794609391652
0.7500000000000001,35,0.2,2,-826.1497728639653
0.7500000000000001,35,0.2,3,-827.7089458928706
0.7500000000000001,35,0.2,4,-829.1693642880756
0.7500000000000001,35,0.2,5,-830.5677518363748
0.7500000000000001,35,0.2,6,-831.2615665272306
0.7500000000000001,35,0.25,2,-826.9204281229662
0.7500000000000001,35,0.25,3,-828.9272421736612
0.7500000000000001,35,0.25,4,-830.8258384333545
0.7500000000000001,35,0.25,5,-832.6656036240869
0.7500000000000001,35,0.25,6,-833.5845232497716
0.7500000000000001,35,0.30000000000000004,2,-827.7089432724132
0.7500000000000001,35,0.30000000000000004,3,-830.1912752711377
0.7500000000000001,35,0.30000000000000004,4,-832.5648706608832
0.7500000000000001,35,0.30000000000000004,5,-834.8952003898587
0.7500000000000001,35,0.30000000000000004,6,-836.0677767957784
0.7500000000000001,35,0.35000000000000003,2,-828.516238836596
0.7500000000000001,35,0.35000000000000003,3,-831.5050103634699
0.7500000000000001,35,0.35000000000000003,4,-834.3954788737852
0.7500000000000001,35,0.35000000000000003,5,-837.2744808525438
0.7500000000000001,35,0.35000000000000003,6,-838.7351003843097
0.7500000000000001,35,0.4,2,-829.3433167155887
0.7500000000000001,35,0.4,3,-832.8730345436536
0.7500000000000001,35,0.4,4,-836.3283215285664
0.7500000000000001,35,0.4,5,-839.8253815896601
0.7500000000000001,35,0.4,6,-841.6159824820974
0.7500000000000001,35,0.45,2,-830.1912713404532
0.7500000000000001,35,0.45,3,-834.3007178301027
0.7500000000000001,35,0.45,4,-838.3761456169178
0.7500000000000001,35,0.45,5,-842.5751425511772
0.7500000000000001,35,0.45,6,-844.747619634225
0.7500000000000001,35,0.5,2,-831.0613030447822
0.7500000000000001,35,0.5,3,-835.7944383427914
0.7500000000000001,35,0.5,4,-840.5544090936086
0.7500000000000001,35,0.5,5,-845.5582028843547
0.7500000000000001,35,0.5,6,-848.1778615512611
0.7500000000000001,35,0.55,2,-831.9547342536853
0.7500000000000001,35,0.55,3,-837.3619085121236
0.7500000000000001,35,0.55,4,-842.8821718439981
0.7500000000000001,35,0.55,5,-848.8190451440053
0.7500000000000001,35,0.55,6,-851.9697127376301
0.7500000000000001,35,0.6000000000000001,2,-832.8730293027429
0.7500000000000001,35,0.6000000000000001,3,-839.0126682355507
0.7500000000000001,35,0.6000000000000001,4,-845.3834183230052
0.7500000000000001,35,0.6000000000000001,5,-852.4166323616728
0.7500000000000001,35,0.6000000000000001,6,-856.2084958103612
0.7500000000000001,35,0.65,2,-833.8178190037877
0.7500000000000001,35,0.65,3,-840.7588704353939
0.7500000000000001,35,0.65,4,-848.0891121931949
0.7500000000000001,35,0.65,5,-856.4316687879533
0.7500000000000001,35,0.65,6,-861.0138214825371
0.7500000000000001,35,0.7000000000000001,2,-834.7909315210544
0.7500000000000001,35,0.7000000000000001,3,-842.6166167226071
0.7500000000000001,35,0.7000000000000001,4,-851.0405788495798
0.7500000000000001,35,0.7000000000000001,5,-860.9792135361673
0.7500000000000001,35,0.7000000000000001,6,-866.5608442768163
0.7500000000000001,35,0.75,2,-835.7944317916554
0.7500000000000001,35,0.75,3,-844.6084256886376
0.7500000000000001,35,0.75,4,-854.2955168388369
0.7500000000000001,35,0.75,5,-866.2323508099834
0.7500000000000001,35,0.75,6,-873.1210634396028
0.7500000000000001,35,0.8,2,-836.8306727551379
0.7500000000000001,35,0.8,3,-846.7683251600121
0.7500000000000001,35,0.8,4,-857.9398612380551
0.7500000000000001,35,0.8,5,-872.4714540457579
0.7500000000000001,35,0.8,6,-881.1492036634154
0.7500000000000001,35,0.8500000000000001,2,-837.9023632856979
0.7500000000000001,35,0.8500000000000001,3,-849.1540992358749
0.7500000000000001,35,0.8500000000000001,4,-862.115012527598
0.7500000000000001,35,0.8500000000000001,5,-880.2029623956654
0.7500000000000001,35,0.8500000000000001,6,-891.4973918440426
0.7500000000000001,35,0.9,2,-839.0126603741902
0.7500000000000001,35,0.9,3,-851.8844939989237
0.7500000000000001,35,0.9,4,-867.0969800997317
0.7500000000000001,35,0.9,5,-890.5193078640691
0.7500000000000001,35,0.9,6,-906.0774343273304
0.7500000000000001,35,0.95,2,-840.1652975827092
0.7500000000000001,35,0.95,3,-855.3124574473247
0.7500000000000001,35,0.95,4,-873.6522395510283
0.7500000000000001,35,0.95,5,-906.7673664177016
0.7500000000000001,35,0.95,6,-930.9808111371068
0.7500000000000001,35,1.0,2,-841.3647696490251
0.7500000000000001,35,1.0,3,-878.4049035195372
0.7500000000000001,35,1.0,4,-913.3857386553227
0.7500000000000001,35,1.0,5,-1145.716158931823
0.7500000000000001,35,1.0,6,-1324.1878019959645
0.7500000000000001,40,0.0,2,-926.663998873423
0.7500000000000001,40,0.0,3,-926.663998873423
0.7500000000000001,40,0.0,4,-926.663998873423
0.7500000000000001,40,0.0,5,-926.663998873423
0.7500000000000001,40,0.0,6,-926.663998873423
0.7500000000000001,40,0.05,2,-927.3700082146547
0.7500000000000001,40,0.05,3,-927.72851294143
0.7500000000000001,40,0.05,4,-928.0555202866993
0.7500000000000001,40,0.05,5,-928.3592929114267
0.7500000000000001,40,0.05,6,-928.5074256035267
0.7500000000000001,40,0.1,2,-928.090793165014
0.7500000000000001,40,0.1,3,-928.8270263201783
0.7500000000000001,40,0.1,4,-929.5042366506641
0.7500000000000001,40,0.1,5,-930.1391815544588
0.7500000000000001,40,0.1,6,-930.4503670429923
0.7500000000000001,40,0.15000000000000002,2,-928.8270261270328
0.7500000000000001,40,0.15000000000000002,3,-929.9619385014377
0.7500000000000001,40,0.15000000000000002,4,-931.0151807061633
0.7500000000000001,40,0.15000000000000002,5,-932.0126429049832
0.7500000000000001,40,0.15000000000000002,6,-932.5041837933501
0.7500000000000001,40,0.2,2,-929.579430431352
0.7500000000000001,40,0.2,3,-931.1359371345166
0.7500000000000001,40,0.2,4,-932.5941014601283
0.7500000000000001,40,0.2,5,-933.9901808952859
0.7500000000000001,40,0.2,6,-934.6823002612165
0.7500000000000001,40,0.25,2,-930.3487861340916
0.7500000000000001,40,0.25,3,-932.3520515683502
0.7500000000000001,40,0.25,4,-934.2476118948273
0.7500000000000001,40,0.25,5,-936.0841959300874
0.7500000000000001,40,0.25,6,-937.0007369603239
0.7500000000000001,40,0.30000000000000004,2,-931.1359367482248
0.7500000000000001,40,0.30000000000000004,3,-933.6137209627476
0.7500000000000001,40,0.30000000000000004,4,-935.9833783851008
0.7500000000000001,40,0.30000000000000004,5,-938.3094767158756
0.7500000000000001,40,0.30000000000000004,6,-939.4788263328037
0.7500000000000001,40,0.35000000000000003,2,-931.941797111738
0.7500000000000001,40,0.35000000000000003,3,-934.9248825077167
0.7500000000000001,40,0.35000000000000003,4,-937.8103674221652
0.7500000000000001,40,0.35000000000000003,5,-940.683864730885
0.7500000000000001,40,0.35000000000000003,6,-942.140193676246
0.7500000000000001,40,0.4,2,-932.7673626521248
0.7500000000000001,40,0.4,3,-936.2900881080496
0.7500000000000001,40,0.4,4,-939.7391728073312
0.7500000000000001,40,0.4,5,-943.2291705230231
0.7500000000000001,40,0.4,6,-945.0141304900243
0.7500000000000001,40,0.45,2,-933.6137203833099
0.7500000000000001,40,0.45,3,-937.7146625624899
0.7500000000000001,40,0.45,4,-941.7824587328564
0.7500000000000001,40,0.45,5,-945.9724674626964
0.7500000000000001,40,0.45,6,-948.1375651409523
0.7500000000000001,40,0.5,2,-934.4820620757747
0.7500000000000001,40,0.5,3,-939.2049243328447
0.7500000000000001,40,0.5,4,-943.9555747890097
0.7500000000000001,40,0.5,5,-948.9479693808753
0.7500000000000001,40,0.5,6,-951.5579725705447
0.7500000000000001,40,0.55,2,-935.3737001858952
0.7500000000000001,40,0.55,3,-940.7685045923688
0.7500000000000001,40,0.55,4,-946.2774352351872
0.7500000000000001,40,0.55,5,-952.1998455527797
0.7500000000000001,40,0.55,6,-955.3378171224887
0.7500000000000001,40,0.6000000000000001,2,-936.290087335466
0.7500000000000001,40,0.6000000000000001,3,-942.4148281398643
0.7500000000000001,40,0.6000000000000001,4,-948.7718222831489
0.7500000000000001,40,0.6000000000000001,5,-955.7866085694212
0.7500000000000001,40,0.6000000000000001,6,-959.5616133073587
0.7500000000000001,40,0.65,2,-937.2328404268214
0.7500000000000001,40,0.65,3,-944.1558766985637
0.7500000000000001,40,0.65,4,-951.469406719451
0.7500000000000001,40,0.65,5,-959.7882874037912
0.7500000000000001,40,0.65,6,-964.3477061182538
0.7500000000000001,40,0.7000000000000001,2,-938.2037709103357
0.7500000000000001,40,0.7000000000000001,3,-946.0074809196068
0.7500000000000001,40,0.7000000000000001,4,-954.4110659485707
0.7500000000000001,40,0.7000000000000001,5,-964.3188731661012
0.7500000000000001,40,0.7000000000000001,6,-969.8691493901516
0.7500000000000001,40,0.75,2,-939.2049233671156
0.7500000000000001,40,0.75,3,-947.9916943656424
0.7500000000000001,40,0.75,4,-957.6537606070112
0.7500000000000001,40,0.75,5,-969.5496364105736
0.7500000000000001,40,0.75,6,-976.3936821868804
0.7500000000000001,40,0.8,2,-940.2386255607234
0.7500000000000001,40,0.8,3,-950.1416542956163
0.7500000000000001,40,0.8,4,-961.2820766245571
0.7500000000000001,40,0.8,5,-975.7575496860916
0.7500000000000001,40,0.8,6,-984.3685673826233
0.7500000000000001,40,0.8500000000000001,2,-941.3075546735997
0.7500000000000001,40,0.8500000000000001,3,-952.5131486578937
0.7500000000000001,40,0.8500000000000001,4,-965.4345321346808
0.7500000000000001,40,0.8500000000000001,5,-983.4416601292436
0.7500000000000001,40,0.8500000000000001,6,-994.6287256248062
0.7500000000000001,40,0.9,2,-942.4148269809892
0.7500000000000001,40,0.9,3,-955.2191798513817
0.7500000000000001,40,0.9,4,-970.3791937913174
0.7500000000000001,40,0.9,5,-993.6739002010312
0.7500000000000001,40,0.9,6,-1009.0353885123027
0.7500000000000001,40,0.95,2,-943.564122480367
0.7500000000000001,40,0.95,3,-958.5857726983323
0.7500000000000001,40,0.95,4,-976.8463171869516
0.7500000000000001,40,0.95,5,-1009.7082805047513
0.7500000000000001,40,0.95,6,-1033.4389003131062
0.7500000000000001,40,1.0,2,-944.7598634516522
0.7500000000000001,40,1.0,3,-974.9071896913713
0.7500000000000001,40,1.0,4,-1005.6102401914584
0.7500000000000001,40,1.0,5,-1190.7036462671451
0.7500000000000001,40,1.0,6,-1324.1878019959645
0.7500000000000001,45,0.0,2,-1030.0984857432043
0.7500000000000001,45,0.0,3,-1030.0984857432043
0.7500000000000001,45,0.0,4,-1030.0984857432043
0.7500000000000001,45,0.0,5,-1030.0984857432043
0.7500000000000001,45,0.0,6,-1030.0984857432043
0.7500000000000001,45,0.05,2,-1030.7915202086979
0.7500000000000001,45,0.05,3,-1031.1433336891128
0.7500000000000001,45,0.05,4,-1031.4649087966086
0.7500000000000001,45,0.05,5,-1031.76340883487
0.7500000000000001,45,0.05,6,-1031.9078632047892
0.7500000000000001,45,0.1,2,-1031.4987806841034
0.7500000000000001,45,0.1,3,-1032.220900114143
0.7500000000000001,45,0.1,4,-1032.8865297489904
0.7500000000000001,45,0.1,5,-1033.5100357518581
0.7500000000000001,45,0.1,6,-1033.813134916301
0.7500000000000001,45,0.15000000000000002,2,-1032.2209000852304
0.7500000000000001,45,0.15000000000000002,3,-1033.33344011253
